,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A
5424,1,4,4,5,2,4,2,1,5,4,2,5,1,5,2,1,4,2,1,1
5425,5,4,1,1,5,2,2,3,2,2,1,5,4,1,5,3,2,5,4,2
5426,1,1,5,5,2,5,4,1,5,3,5,4,3,5,3,5,2,1,4,1
5427,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
5428,1,4,3,3,4,2,2,1,5,2,1,3,2,2,4,2,1,4,4,1
5429,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
5430,5,5,4,1,4,4,4,4,5,5,1,2,3,1,2,2,1,2,5,1
5431,3,4,5,1,4,4,1,3,4,4,1,4,4,2,3,1,1,4,5,2
5432,2,3,3,2,4,4,1,2,5,3,1,5,2,3,3,3,3,4,1,3
5433,1,2,3,3,4,4,5,1,5,5,1,4,1,1,1,4,1,1,4,1
5434,4,2,3,4,4,4,1,1,4,2,3,5,5,3,2,2,3,4,5,1
5435,4,5,3,1,4,5,4,3,4,4,2,4,5,3,3,2,1,4,5,2
5436,4,5,4,2,3,3,1,4,4,1,3,5,4,1,4,2,2,5,4,5
5437,4,4,3,2,4,2,1,4,3,2,1,5,5,1,1,1,1,5,2,2
5438,5,5,2,2,5,2,2,5,1,1,2,2,5,1,5,3,1,5,5,2
5439,2,2,3,3,2,4,5,1,5,4,1,1,2,3,3,4,2,3,4,1
5440,3,4,5,2,5,1,3,4,4,4,2,5,4,1,5,1,2,2,4,2
5441,4,5,3,4,4,5,5,5,5,5,5,1,1,1,5,5,5,1,5,1
5442,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
5443,4,3,2,3,2,3,2,1,4,2,1,4,2,2,4,2,2,4,4,1
5444,5,5,4,1,3,5,5,5,5,5,1,1,1,1,5,5,1,3,4,1
5445,1,1,5,4,1,5,5,1,5,4,5,1,1,5,1,5,5,1,5,1
5446,1,1,5,1,5,5,4,1,5,5,1,2,1,1,3,4,2,1,1,1
5447,5,2,5,3,4,4,2,4,4,3,4,1,5,5,3,4,4,4,4,1
5448,4,4,2,3,4,2,2,2,4,4,1,5,2,1,4,3,4,4,5,1
5449,4,4,2,4,5,2,2,2,4,3,2,2,2,2,4,4,4,4,5,2
5450,5,5,2,1,5,1,1,5,1,1,1,5,5,2,5,1,1,5,5,5
5451,2,2,4,3,3,4,4,2,5,5,2,4,3,3,4,3,2,3,5,2
5452,4,4,3,2,5,3,3,4,5,3,3,4,2,3,1,2,3,4,4,2
5453,5,5,1,1,5,1,3,4,3,1,1,5,4,1,3,1,4,5,1,5
5454,4,3,2,1,4,2,2,4,3,2,1,5,3,1,4,1,1,4,5,3
5455,4,4,1,1,4,2,2,3,4,5,2,3,2,2,2,2,5,5,4,1
5456,1,1,4,3,1,4,4,3,5,5,1,1,1,1,1,4,2,4,5,1
5457,5,4,2,4,4,2,4,4,5,4,4,5,4,3,3,5,4,2,5,5
5458,4,5,4,1,5,1,1,5,4,2,1,5,4,3,4,2,1,4,5,4
5459,3,2,5,2,5,2,1,4,4,3,1,3,1,3,5,1,4,4,3,3
5460,4,5,1,1,5,1,1,2,2,1,1,5,3,1,5,1,1,5,5,3
5461,2,4,5,1,1,2,4,4,5,5,5,1,1,2,4,5,5,1,3,1
5462,4,3,3,2,5,1,1,3,3,5,2,4,3,2,4,2,2,5,5,1
5463,5,1,4,4,5,1,2,5,2,2,1,5,1,1,1,4,1,4,5,2
5464,2,4,2,4,5,4,4,2,5,4,1,5,4,1,4,1,3,1,5,5
5465,1,2,1,1,5,1,1,2,2,2,1,5,4,1,5,1,5,5,5,1
5466,2,5,1,2,5,1,1,2,1,1,1,5,1,1,5,1,3,2,5,1
5467,5,4,1,2,4,1,2,3,2,5,1,5,2,2,5,3,1,4,5,2
5468,2,4,3,4,1,2,1,2,2,2,2,3,4,2,4,2,3,4,5,2
5469,4,4,4,3,3,4,3,5,4,4,3,3,4,3,3,3,2,4,4,4
5470,5,2,1,3,5,4,1,5,4,3,1,3,1,1,1,4,3,4,5,5
5471,1,1,5,5,1,2,2,1,5,5,2,1,1,3,3,1,4,4,4,1
5472,5,4,2,2,5,3,1,4,2,4,1,3,5,1,5,2,3,5,5,1
5473,5,5,1,2,4,1,1,3,3,3,2,5,5,4,5,3,1,5,2,3
5474,5,5,1,2,5,1,2,3,1,1,1,5,4,2,5,5,5,5,5,3
5475,5,5,5,1,5,1,1,4,1,1,1,5,5,1,5,1,2,5,5,5
5476,5,5,1,1,5,1,1,5,1,1,1,5,5,1,1,1,1,4,5,3
5477,2,5,5,2,4,2,2,4,5,3,2,4,2,1,4,1,1,2,5,2
5478,4,5,4,1,5,3,3,4,5,5,1,3,5,3,5,4,5,4,5,5
5479,5,5,5,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,5,5
5480,4,5,2,1,5,2,4,5,3,2,1,5,5,2,5,3,1,5,5,4
5481,1,4,5,2,4,4,3,2,4,2,3,5,5,1,4,5,1,2,5,1
5482,3,4,2,3,1,1,1,4,2,2,2,4,4,2,4,2,1,2,5,3
5483,2,5,2,1,5,1,1,5,3,5,1,5,4,1,5,2,1,5,5,5
5484,1,1,4,3,1,4,4,1,5,4,2,1,2,1,1,1,1,4,5,2
5485,4,4,4,4,4,5,4,4,5,5,1,3,4,2,2,2,4,4,5,4
5486,1,2,3,3,4,5,5,4,5,4,1,4,1,4,1,4,4,5,4,2
5487,4,4,4,3,5,5,5,4,5,4,1,4,2,1,3,4,1,5,5,5
5488,3,3,2,3,5,4,1,4,4,5,2,5,5,1,5,1,1,3,5,4
5489,3,2,2,3,4,2,3,1,4,3,1,2,1,1,4,2,1,1,2,2
5490,1,1,5,5,4,4,2,2,5,4,2,4,1,5,1,4,1,4,5,3
5491,5,2,2,4,2,1,1,1,3,1,1,4,4,2,5,3,2,5,5,1
5492,5,5,2,3,5,1,1,5,2,1,1,1,3,2,3,2,1,4,4,5
5493,4,5,4,5,5,4,4,5,5,5,2,5,5,2,2,2,2,2,5,4
5494,5,4,1,5,5,3,2,4,5,4,2,4,4,5,4,4,1,4,5,1
5495,2,2,2,1,3,4,1,3,4,3,1,3,1,1,2,2,1,5,5,2
5496,5,4,4,4,2,1,1,4,3,4,1,4,3,2,5,4,1,4,5,5
5497,1,1,3,4,4,5,5,4,5,5,1,3,3,3,3,5,2,1,3,1
5498,3,1,4,3,1,2,2,1,5,2,1,2,1,1,1,3,1,4,5,1
5499,1,1,5,5,2,5,5,1,5,5,2,1,1,1,1,5,1,1,1,4
5500,5,5,1,1,5,1,1,3,1,1,1,5,5,1,4,2,1,5,4,5
5501,4,5,1,3,4,1,1,4,1,2,5,5,4,2,5,2,2,4,5,4
5502,3,4,4,2,4,3,3,5,3,3,1,5,4,1,2,3,1,3,5,2
5503,2,5,1,2,5,1,1,4,1,1,1,4,2,1,5,1,1,1,5,5
5504,5,5,1,1,5,1,2,5,1,2,1,5,4,1,4,2,1,5,5,4
5505,3,1,2,4,4,1,1,1,4,5,1,4,2,3,4,1,1,1,5,1
5506,3,3,2,5,4,2,2,1,5,4,1,5,1,1,4,2,1,4,1,5
5507,4,1,2,2,1,2,2,2,5,1,3,4,4,1,2,5,3,5,5,1
5508,3,2,3,4,2,5,2,1,5,4,2,4,2,2,4,2,2,3,3,2
5509,5,5,1,1,5,1,1,5,1,1,1,5,1,1,5,1,1,5,5,1
5510,5,2,1,1,5,3,2,1,2,1,1,5,5,1,1,1,1,5,5,5
5511,2,2,2,4,2,2,2,4,2,4,2,2,4,4,3,4,4,3,2,1
5512,3,4,1,3,5,2,1,4,4,2,2,5,4,1,2,1,3,5,5,4
5513,5,1,4,4,5,1,4,5,4,1,1,5,1,1,2,1,1,5,5,5
5514,2,5,3,2,4,5,4,1,5,4,1,2,4,2,2,1,1,4,4,4
5515,4,5,2,3,4,1,1,4,2,2,1,4,4,1,5,1,2,5,5,4
5516,3,4,3,3,4,4,4,2,3,3,2,4,3,2,4,2,2,4,3,2
5517,3,3,2,3,3,4,2,2,5,4,3,5,2,2,3,1,2,4,5,2
5518,1,2,3,5,1,4,4,1,5,5,4,1,1,3,3,4,5,1,5,1
5519,5,1,1,1,5,1,2,5,3,5,1,5,5,1,2,1,1,5,5,5
5520,2,4,1,4,5,1,1,1,2,2,1,4,1,1,5,1,5,5,5,3
5521,1,1,3,3,2,2,1,4,5,5,1,1,1,2,4,1,3,1,3,1
5522,5,1,4,1,5,5,2,1,5,1,1,1,1,1,3,1,1,4,5,1
5523,1,2,3,3,1,5,5,1,5,5,1,1,2,3,5,5,3,2,1,1
5524,4,1,5,4,4,4,5,4,5,4,2,5,4,4,2,5,4,4,4,1
5525,4,1,4,4,4,4,5,4,5,4,4,4,4,4,2,5,2,4,4,1
5526,5,5,2,4,3,2,2,3,2,2,2,5,2,1,4,3,2,4,4,3
5527,5,4,2,1,4,1,1,2,4,1,1,4,3,1,5,2,3,5,5,5
5528,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,3
5529,1,1,5,1,4,3,3,1,1,3,1,4,1,1,1,1,4,4,4,1
5530,5,4,1,2,5,3,3,2,3,2,1,5,4,1,4,1,4,2,5,5
5531,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
5532,4,4,3,3,5,2,2,5,4,4,2,5,4,1,4,1,5,5,5,5
5533,3,5,3,3,4,1,1,1,3,5,3,5,4,4,3,2,1,3,5,3
5534,5,5,1,1,5,1,1,5,2,1,1,5,4,1,5,1,4,5,4,5
5535,5,4,1,1,4,1,1,2,1,1,2,4,5,1,4,2,1,5,5,3
5536,5,3,1,3,3,1,1,4,1,1,1,3,3,1,5,1,3,4,5,1
5537,5,4,3,4,4,3,1,4,3,1,2,5,5,2,4,3,1,5,5,5
5538,5,5,1,1,5,1,1,5,1,1,1,5,1,1,5,1,1,5,5,5
5539,5,5,1,1,5,1,2,5,2,1,1,5,5,1,5,1,1,5,5,3
5540,1,2,4,5,4,5,4,3,5,5,2,4,1,4,3,2,3,1,4,1
5541,3,5,4,5,2,5,5,2,5,5,1,3,5,4,3,3,5,1,1,3
5542,5,4,3,1,4,2,2,4,4,2,2,5,4,1,4,1,3,5,3,2
5543,5,4,3,5,5,3,3,5,3,1,2,5,5,1,1,5,1,3,5,1
5544,5,5,2,2,4,1,1,5,2,1,1,5,4,1,4,1,1,5,4,5
5545,1,1,5,5,1,4,1,1,5,5,1,5,1,1,1,5,5,1,1,5
5546,4,4,3,1,5,1,1,5,2,2,1,5,4,1,5,1,2,5,5,1
5547,4,5,5,4,5,2,1,4,3,1,1,4,5,2,5,3,2,4,4,1
5548,4,4,2,4,4,2,1,5,1,2,1,5,4,4,5,5,1,5,4,4
5549,4,2,2,1,4,1,1,4,3,1,1,5,1,1,2,1,1,4,5,3
5550,4,2,3,3,4,2,2,4,3,3,2,4,3,3,3,2,3,3,4,1
5551,2,4,4,1,3,3,1,3,2,1,2,3,2,1,4,2,3,3,5,1
5552,1,4,4,4,2,4,2,4,4,2,3,4,1,4,4,1,4,4,5,3
5553,1,3,1,1,5,1,5,1,5,4,2,5,5,1,5,1,3,4,1,2
5554,5,4,1,1,5,1,1,4,1,2,2,5,4,1,5,2,1,3,4,3
5555,1,1,3,4,1,2,2,2,3,4,3,1,1,3,3,5,2,1,3,1
5556,3,4,3,3,2,2,2,1,2,4,2,4,2,2,4,2,1,3,5,3
5557,1,4,4,4,4,2,2,1,5,5,1,2,1,1,4,4,2,4,5,1
5558,5,5,2,3,5,1,1,5,2,2,1,5,5,2,5,1,1,5,5,5
5559,2,4,2,2,4,3,4,2,5,5,2,3,2,2,3,2,3,3,5,1
5560,4,5,1,1,4,1,1,3,2,1,1,5,4,2,5,1,1,5,3,2
5561,4,4,2,2,4,1,1,4,4,2,1,4,3,1,5,1,1,4,5,1
5562,1,2,4,4,3,3,2,1,4,4,1,2,2,3,1,5,4,3,1,2
5563,5,4,2,1,3,3,2,5,4,2,2,4,2,2,3,5,2,4,5,4
5564,5,3,1,1,4,1,1,3,1,1,2,2,2,1,4,4,2,5,5,2
5565,1,1,5,4,2,2,4,1,5,5,1,4,1,2,1,4,1,4,5,1
5566,4,5,3,3,2,2,2,4,2,2,2,4,2,2,5,2,4,4,5,3
5567,1,5,2,1,4,5,5,2,5,5,1,4,3,1,4,1,2,1,3,1
5568,5,3,3,3,4,1,1,5,3,2,1,4,5,1,3,5,2,5,5,2
5569,5,5,1,1,4,1,1,4,2,2,1,5,4,1,5,1,5,4,5,2
5570,4,2,5,4,4,2,2,4,5,4,2,4,3,4,2,2,2,2,4,1
5571,1,3,4,4,3,4,4,2,4,4,4,2,2,4,4,4,4,1,4,1
5572,4,3,1,1,5,1,1,4,1,1,1,5,5,1,3,1,1,3,5,1
5573,5,4,1,1,4,1,1,4,2,2,2,5,3,3,4,1,1,3,5,4
5574,1,1,3,4,4,3,3,2,4,4,2,4,4,2,1,5,1,2,5,1
5575,4,1,5,1,5,1,1,5,2,5,1,5,5,4,4,4,4,5,5,1
5576,4,5,3,2,5,1,1,5,4,2,1,5,4,2,5,3,2,4,5,1
5577,3,5,2,2,2,1,1,4,2,4,1,4,4,1,5,3,2,1,5,3
5578,4,4,4,5,1,4,1,4,5,2,5,1,1,5,5,5,5,5,5,1
5579,1,2,4,5,2,4,3,1,5,4,4,1,1,4,4,2,3,1,5,1
5580,5,5,2,1,4,2,3,2,3,4,1,5,5,3,3,5,3,5,3,2
5581,5,4,3,2,5,2,1,2,3,3,1,5,5,3,4,1,1,4,5,1
5582,5,5,1,4,5,1,1,1,2,5,1,5,4,2,5,4,1,2,5,1
5583,1,4,4,4,4,2,1,1,5,2,1,4,2,1,4,1,4,2,5,1
5584,3,3,5,5,4,5,3,4,5,2,1,4,2,3,3,2,3,4,4,1
5585,5,2,2,3,5,1,2,4,3,2,1,3,2,2,3,1,3,5,5,3
5586,4,3,3,3,4,3,2,5,4,4,1,4,4,2,3,4,3,4,3,2
5587,5,5,1,1,5,1,1,5,1,1,1,5,4,1,5,1,1,5,5,5
5588,4,4,4,2,5,3,1,4,2,2,1,4,4,2,4,2,2,5,4,1
5589,5,4,2,3,5,2,2,5,5,5,3,5,5,1,4,4,1,4,5,5
5590,5,5,1,3,5,1,1,4,1,2,1,5,5,1,5,5,1,4,5,4
5591,4,2,4,4,5,5,2,4,5,4,2,5,4,5,5,5,5,5,5,3
5592,3,5,2,2,4,1,1,2,4,2,1,4,2,1,4,1,2,3,5,1
5593,5,4,2,4,5,1,3,4,5,1,3,5,1,1,5,1,2,5,1,5
5594,1,2,2,5,2,2,2,1,4,5,3,2,1,5,3,1,2,4,5,2
5595,4,5,1,1,5,1,1,5,3,1,1,5,3,1,4,3,3,4,5,3
5596,4,4,2,2,4,2,2,4,5,4,2,2,5,2,2,1,4,4,5,2
5597,4,4,2,3,4,3,2,2,4,1,2,4,4,2,4,2,1,4,5,4
5598,4,4,4,2,4,4,1,4,3,4,1,5,3,1,4,2,1,5,5,2
5599,5,5,1,3,5,2,5,5,3,1,1,5,1,3,4,3,3,5,3,1
5600,5,5,1,1,4,5,1,1,3,2,1,5,2,4,5,1,3,4,5,2
5601,1,4,3,3,2,4,3,1,5,3,1,5,1,1,3,1,1,2,5,1
5602,4,4,1,3,3,2,1,5,3,2,1,3,2,2,4,4,3,5,5,2
5603,5,5,1,1,5,1,1,3,2,1,1,5,4,1,5,1,5,5,5,5
5604,4,5,5,2,2,2,3,5,5,4,5,5,2,1,4,3,1,4,5,5
5605,4,4,5,1,3,2,1,4,5,2,1,4,5,1,2,4,1,1,5,1
5606,4,1,5,2,3,5,5,1,5,5,1,2,1,5,1,4,3,1,1,3
5607,3,4,2,3,5,2,1,4,3,2,3,5,4,1,4,1,2,3,5,1
5608,4,5,2,4,5,2,1,3,2,2,2,4,2,1,5,2,2,5,5,2
5609,5,5,1,1,5,4,1,5,5,3,1,4,3,1,5,5,1,5,5,1
5610,5,5,5,1,1,1,1,5,5,1,1,5,2,2,5,2,3,4,5,2
5611,2,2,2,2,4,4,4,2,4,5,1,4,1,2,2,1,4,4,2,1
5612,2,2,5,1,1,2,2,4,2,2,2,4,1,1,4,2,3,4,1,3
5613,3,4,4,2,5,2,1,5,5,3,1,4,2,1,5,2,1,4,5,2
5614,5,4,4,1,5,1,1,5,2,2,1,5,4,1,4,1,1,5,5,4
5615,5,5,5,5,4,3,1,5,3,4,2,5,4,1,1,2,5,5,5,5
5616,1,2,1,2,3,4,2,4,1,5,1,1,1,3,4,1,1,1,3,1
5617,2,2,3,2,2,4,2,1,5,4,3,2,1,2,3,1,2,2,3,1
5618,1,4,5,3,3,5,5,5,5,3,1,2,3,1,4,4,5,3,1,5
5619,4,5,2,2,3,3,1,4,4,4,2,4,4,1,4,2,2,4,4,2
5620,5,4,2,2,5,5,5,4,5,5,1,5,5,2,5,2,1,5,5,2
5621,2,2,3,2,4,4,3,5,3,4,2,5,2,2,3,2,2,4,3,3
5622,3,2,4,3,3,5,4,4,5,4,1,3,3,2,4,4,3,2,5,2
5623,2,2,4,4,2,2,2,2,3,3,3,2,1,3,3,3,3,3,5,2
5624,4,4,5,3,5,4,2,4,4,4,3,5,4,2,3,5,4,2,4,1
5625,4,2,5,2,4,5,5,4,2,3,4,3,4,2,1,4,2,4,5,3
5626,5,2,1,1,4,1,1,5,1,1,1,5,5,1,4,1,1,3,5,1
5627,4,4,2,4,3,2,2,4,4,2,2,3,3,2,4,4,3,4,4,3
5628,3,3,2,3,2,3,1,4,2,2,1,5,4,2,5,4,1,4,5,1
5629,1,4,1,4,2,1,1,1,4,2,1,4,3,1,4,4,4,5,5,1
5630,2,2,4,4,5,4,4,1,5,4,2,1,1,1,1,2,2,5,5,1
5631,5,5,1,1,5,1,1,5,2,1,1,5,5,1,5,1,1,5,5,5
5632,1,2,5,5,1,4,5,4,5,4,2,3,3,1,5,2,5,2,5,3
5633,5,2,5,1,5,5,1,1,5,5,1,3,1,1,1,3,1,3,5,1
5634,5,5,5,1,5,1,1,1,1,1,1,4,5,2,4,3,1,5,5,5
5635,1,2,1,2,4,1,1,4,3,1,1,2,1,1,3,1,2,4,5,3
5636,2,4,4,3,2,5,4,4,5,5,2,4,2,2,2,4,3,4,3,3
5637,4,4,3,5,3,5,5,5,4,3,3,2,4,5,3,4,3,5,3,1
5638,4,2,5,4,4,3,5,2,5,5,2,5,2,2,2,2,1,4,1,1
5639,4,4,4,2,3,4,4,4,5,4,1,4,2,2,4,1,1,4,1,2
5640,5,4,4,5,5,4,5,5,5,5,4,5,4,5,2,4,2,1,4,1
5641,5,5,1,1,5,1,1,4,4,1,1,4,3,1,1,2,1,2,5,4
5642,3,2,5,1,4,2,3,4,5,4,2,5,5,1,1,4,4,5,5,4
5643,1,4,1,5,1,1,1,1,5,1,4,1,1,3,4,1,1,2,5,1
5644,5,5,3,1,5,2,1,5,1,2,1,5,5,1,3,4,1,4,5,4
5645,2,2,3,3,4,3,4,2,5,3,1,2,1,2,3,1,2,3,4,2
5646,5,1,2,1,2,2,3,2,5,1,1,4,1,1,1,1,4,5,4,1
5647,3,3,4,4,3,3,2,4,5,5,2,4,2,4,3,4,2,3,4,2
5648,1,1,5,3,4,5,4,1,5,5,1,4,1,2,2,5,3,1,4,1
5649,4,2,1,1,5,2,1,5,2,5,2,5,4,1,1,2,1,5,5,5
5650,5,5,2,3,5,1,1,4,4,3,2,4,5,3,3,1,1,4,5,3
5651,5,5,4,4,4,5,5,2,5,5,2,5,1,2,3,5,4,4,3,4
5652,5,5,1,2,5,1,1,5,1,1,1,5,5,1,4,1,2,5,5,5
5653,5,5,2,3,2,1,1,4,2,2,2,5,4,2,5,2,4,2,5,1
5654,3,4,2,5,4,5,4,4,4,4,2,5,5,1,5,1,4,5,5,1
5655,5,5,1,1,5,1,2,5,2,1,1,5,5,1,5,1,1,5,5,5
5656,4,3,1,3,4,4,4,3,5,5,1,4,3,1,1,3,1,4,5,1
5657,3,4,3,3,5,3,4,4,4,4,1,2,2,1,5,2,4,5,5,1
5658,2,2,4,4,2,4,2,2,4,4,2,2,1,2,4,3,3,4,4,1
5659,5,5,5,2,4,2,5,5,1,5,5,5,5,3,2,3,1,5,5,5
5660,2,3,2,4,3,4,4,1,5,4,1,4,1,1,2,2,2,2,5,2
5661,1,2,1,5,5,5,2,1,5,5,1,1,5,1,3,5,5,5,1,1
5662,4,2,4,3,3,4,3,2,5,3,4,2,4,4,3,2,2,2,3,2
5663,3,5,3,1,4,2,1,4,2,2,1,5,4,2,2,1,5,4,5,4
5664,3,4,1,1,4,1,1,2,2,3,1,5,1,1,4,2,1,4,3,1
5665,4,4,3,1,1,5,5,1,4,4,2,2,4,1,4,5,1,4,5,1
5666,1,4,1,1,5,5,1,5,5,5,4,5,3,1,4,1,5,1,5,2
5667,1,1,4,5,1,4,4,1,1,5,4,1,1,4,1,4,2,1,5,1
5668,4,4,2,2,2,3,1,1,2,4,1,5,4,1,2,1,1,5,5,1
5669,5,5,5,1,5,1,1,5,5,2,1,5,5,1,5,1,5,1,5,5
5670,3,2,1,2,4,3,1,4,2,4,1,5,1,1,4,2,4,3,5,1
5671,5,5,1,2,5,4,1,5,5,4,1,5,4,2,4,2,1,4,5,3
5672,5,4,1,1,5,1,1,5,1,1,1,5,5,1,4,1,1,5,5,1
5673,5,1,5,4,1,5,4,1,5,5,2,5,1,3,1,4,1,2,5,4
5674,4,3,2,4,4,4,2,4,5,2,2,5,1,2,2,2,2,4,4,1
5675,3,2,4,5,4,4,3,1,5,1,1,2,1,1,3,3,4,1,4,2
5676,5,2,4,4,4,4,2,2,5,4,2,4,2,2,2,5,1,2,5,2
5677,5,5,1,2,5,2,1,5,2,2,1,4,5,2,3,1,1,4,5,5
5678,4,3,1,1,4,2,1,2,2,3,1,5,4,2,3,1,1,5,5,4
5679,2,4,2,4,4,1,2,4,5,4,3,5,5,1,4,2,5,4,4,4
5680,1,1,5,5,4,4,2,5,5,5,1,5,5,1,1,1,1,5,5,1
5681,1,3,5,4,3,5,5,3,5,3,3,1,1,3,2,5,4,2,3,1
5682,4,5,1,1,5,1,1,5,1,2,1,5,4,1,5,1,1,5,5,1
5683,4,4,3,4,4,2,1,4,2,2,4,4,3,2,2,1,1,3,4,2
5684,5,5,2,5,5,4,5,4,5,4,4,2,4,5,5,5,5,5,5,5
5685,3,1,5,5,5,5,5,3,5,1,3,1,3,4,2,5,3,5,1,3
5686,4,2,4,5,5,5,5,4,5,4,5,4,2,4,4,4,4,4,3,1
5687,2,2,1,3,2,2,2,3,5,1,1,1,1,4,2,5,1,4,5,1
5688,5,5,1,1,5,1,1,5,5,1,1,5,1,1,5,1,1,5,5,1
5689,1,4,5,2,4,5,5,4,5,5,1,1,2,2,1,4,2,4,1,1
5690,5,1,5,5,3,3,1,1,5,3,1,5,1,1,1,1,5,1,5,3
5691,5,5,2,4,5,1,1,4,1,2,2,5,5,1,4,1,5,5,5,5
5692,5,1,1,1,5,5,5,1,1,5,1,5,1,1,5,5,1,1,5,1
5693,5,2,4,4,4,3,2,4,5,5,3,5,2,2,3,4,4,4,2,2
5694,2,2,2,4,4,2,2,2,4,4,1,2,1,2,4,2,4,2,5,1
5695,1,3,5,3,4,3,1,3,5,3,1,3,3,5,1,3,3,3,3,1
5696,5,5,1,1,5,1,1,5,1,1,1,5,1,1,5,1,1,5,5,5
5697,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
5698,2,2,2,2,1,4,1,3,5,4,3,2,1,1,4,2,1,4,5,1
5699,5,1,3,4,4,2,3,4,3,2,2,5,5,2,5,3,1,4,5,3
5700,4,4,2,4,2,2,1,2,5,5,2,2,1,4,2,1,5,2,5,1
5701,5,5,5,2,5,1,2,4,4,2,1,5,4,2,4,4,2,4,5,4
5702,4,4,1,2,3,5,3,4,3,4,2,5,3,4,4,3,3,5,5,1
5703,1,1,5,3,5,3,5,1,3,5,3,3,5,3,1,3,1,1,5,3
5704,5,2,5,5,5,5,5,5,5,5,2,5,1,1,5,1,3,5,1,1
5705,1,1,2,5,1,4,4,1,5,5,1,1,1,4,1,2,2,2,5,1
5706,1,3,4,5,2,2,2,2,5,5,3,4,3,3,1,2,4,3,5,1
5707,5,5,5,1,4,3,3,4,3,2,1,5,5,1,1,4,5,5,4,2
5708,2,1,3,3,2,4,4,3,1,4,1,5,1,1,1,1,1,2,5,1
5709,4,2,2,3,4,1,1,1,4,4,1,4,2,1,4,1,2,4,4,4
5710,2,1,5,1,5,4,2,5,5,5,1,5,2,1,4,1,2,5,5,1
5711,4,4,1,1,5,1,1,3,3,3,1,4,4,1,4,1,1,5,5,2
5712,2,4,3,4,2,2,2,2,5,4,1,3,1,2,4,2,1,4,5,4
5713,5,2,2,5,4,5,1,5,3,5,1,5,5,1,5,3,1,5,5,1
5714,5,5,3,2,4,1,1,4,2,1,1,3,5,1,4,1,2,3,5,1
5715,2,3,2,3,2,4,5,1,5,4,2,2,3,4,3,4,3,3,3,1
5716,2,3,5,5,3,4,3,1,5,5,5,2,4,3,2,4,1,4,5,1
5717,2,1,5,3,3,5,5,4,5,5,4,5,1,2,2,2,1,3,1,2
5718,1,1,5,2,4,5,1,3,5,5,1,2,1,2,1,2,1,2,5,1
5719,2,2,5,3,2,2,2,2,5,5,2,1,1,2,2,4,4,1,5,1
5720,4,2,5,5,2,2,2,2,4,4,1,2,1,3,1,4,1,2,5,3
5721,4,4,4,5,4,4,1,3,2,2,2,5,4,5,4,2,1,2,4,4
5722,2,2,2,5,1,5,2,4,5,3,1,3,4,5,1,1,5,5,4,1
5723,5,5,1,1,5,1,1,5,1,1,1,5,5,1,4,1,1,5,1,5
5724,5,5,3,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
5725,2,2,4,2,2,3,3,2,4,4,1,2,1,4,1,1,2,2,3,2
5726,1,4,2,5,1,1,1,1,5,5,1,5,1,1,4,2,3,4,5,1
5727,3,2,1,3,2,2,2,4,3,4,2,4,2,3,3,1,2,4,5,4
5728,2,4,4,3,2,2,4,4,5,2,3,5,3,4,2,2,5,5,1,1
5729,5,1,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,4
5730,5,5,3,2,3,2,1,4,2,1,1,5,3,1,5,1,3,3,5,5
5731,5,5,1,4,4,5,4,2,5,5,1,4,5,4,4,5,2,1,1,2
5732,4,2,5,5,1,3,3,1,5,5,2,4,1,3,3,2,4,3,4,1
5733,1,4,3,1,4,2,1,1,1,4,1,5,1,1,2,4,5,2,3,3
5734,4,1,5,4,3,4,5,2,5,5,1,3,1,4,1,3,1,1,4,1
5735,2,2,3,4,2,1,2,2,4,3,1,2,1,2,5,2,1,4,4,3
5736,3,3,2,3,5,3,2,4,4,4,4,4,3,1,4,5,3,4,3,5
5737,2,3,4,4,3,4,4,1,5,2,2,2,1,2,3,2,5,1,5,1
5738,5,3,5,5,4,3,2,5,5,5,5,1,1,3,2,4,3,5,4,5
5739,4,3,5,4,4,3,3,2,3,4,2,4,2,2,3,2,4,4,2,2
5740,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
5741,4,3,2,2,4,2,2,2,1,4,3,4,1,2,2,3,2,3,2,4
5742,3,4,2,1,4,2,3,4,4,3,1,5,4,1,1,2,1,5,4,3
5743,1,1,4,4,2,5,5,1,5,5,1,4,1,1,1,4,5,2,4,1
5744,4,4,3,2,4,4,2,1,5,5,1,5,5,2,3,1,4,2,4,1
5745,4,5,4,4,4,2,2,4,3,2,1,4,5,4,5,3,2,5,5,1
5746,3,3,5,4,5,4,4,4,5,5,3,3,2,3,3,4,3,4,1,1
