,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A
31980,1,4,2,4,4,5,2,1,5,4,4,2,3,4,3,4,3,3,5,1
30065,4,1,2,2,5,1,1,2,5,5,1,4,5,1,1,5,2,1,5,3
63069,5,4,1,1,5,2,1,4,4,2,1,5,5,2,4,1,1,5,4,1
56570,5,3,4,3,4,5,2,5,5,5,5,3,3,3,3,4,3,1,3,3
7040,1,2,1,2,5,5,2,1,5,5,2,2,1,4,3,3,2,4,5,4
5986,5,4,4,3,4,4,1,3,3,2,1,5,5,2,5,1,1,5,5,1
48307,3,5,3,3,3,1,3,3,4,2,2,5,3,1,3,2,2,4,5,4
18310,2,4,2,4,1,2,1,2,5,4,2,4,2,2,3,2,1,2,5,1
57206,1,4,1,5,4,2,2,1,5,2,1,2,1,5,3,1,3,2,4,1
12799,1,4,4,4,4,3,1,4,5,3,1,4,2,2,5,4,4,4,5,1
72763,4,4,1,3,5,3,2,4,4,3,1,2,4,3,4,3,3,3,4,4
5843,3,4,4,3,3,3,4,3,4,5,4,1,1,5,3,3,5,5,4,1
44003,4,4,2,4,2,4,2,5,4,3,4,5,3,3,4,2,4,2,4,4
42126,5,5,1,1,5,1,1,4,2,1,1,5,4,2,4,1,1,5,5,2
2730,4,4,5,5,1,4,5,1,5,5,1,4,1,3,4,5,1,3,3,1
9985,1,1,3,4,2,4,1,1,5,5,1,1,1,1,1,5,1,1,5,1
12345,4,4,4,3,3,2,2,4,4,2,2,5,4,2,5,4,2,4,5,2
48956,2,3,2,2,4,2,1,4,3,1,1,5,5,2,3,1,2,5,5,1
25624,2,1,4,5,1,5,5,2,5,5,4,1,2,1,1,5,3,4,5,1
13970,3,1,1,5,1,4,1,4,5,1,3,1,1,3,4,3,1,3,5,5
67507,5,4,1,1,5,2,1,4,2,2,1,4,4,1,4,1,1,4,5,5
50600,3,4,3,2,4,1,2,1,5,1,1,5,1,4,3,3,5,3,5,1
32687,5,2,1,1,4,1,1,5,3,5,1,5,4,1,3,1,1,5,5,3
34564,4,3,4,4,3,5,2,4,5,3,4,4,3,4,3,4,3,3,4,1
4990,1,1,1,2,2,4,1,2,3,5,1,4,1,1,4,1,1,4,5,3
37271,2,5,4,2,5,3,1,5,3,4,1,5,2,1,5,2,1,5,3,2
73096,5,2,4,3,5,5,4,1,5,1,5,1,1,1,3,3,1,3,3,1
38048,2,4,5,2,4,1,2,1,4,4,2,2,4,1,5,5,2,2,5,2
36998,5,3,4,5,4,2,2,2,5,3,3,5,1,2,4,2,2,4,4,2
13114,3,5,3,2,5,1,1,2,1,1,1,5,4,3,5,1,1,5,5,3
65144,5,4,3,1,5,1,1,5,3,1,1,5,2,1,3,1,3,1,5,2
22611,5,4,4,2,5,1,1,4,5,1,1,5,4,1,5,1,1,5,5,4
43199,1,1,2,3,1,1,2,2,5,5,1,3,1,3,1,1,2,1,5,3
2286,3,5,4,1,5,1,1,4,4,5,1,5,4,1,4,1,1,2,5,5
3050,5,4,2,5,3,5,1,1,5,4,1,4,4,2,5,4,2,4,4,5
58701,1,1,5,5,1,5,5,1,5,5,5,1,1,5,1,5,5,1,5,1
33324,1,1,2,2,1,2,2,1,5,5,1,4,1,4,1,5,1,1,5,1
4492,5,5,1,1,1,1,1,5,5,1,1,5,5,1,5,1,1,5,5,5
19688,1,1,5,4,1,2,2,1,4,4,2,1,2,4,3,1,3,2,5,1
15727,3,4,5,4,3,5,5,1,5,5,3,5,1,2,5,5,5,3,5,4
49025,1,1,5,5,5,4,5,1,5,5,1,3,2,5,1,5,3,2,4,1
25980,5,4,1,1,5,1,1,3,5,1,1,5,5,3,5,1,5,5,5,5
1696,5,5,4,1,5,3,1,5,4,2,1,5,5,1,5,2,1,2,2,5
48833,2,4,4,4,5,3,3,4,4,3,4,4,2,3,3,3,5,4,3,4
34007,5,5,1,3,5,1,1,5,1,1,1,5,5,1,4,1,1,5,4,4
7173,1,1,3,5,2,2,2,1,5,4,3,1,1,5,2,3,4,1,5,1
22269,5,2,1,1,5,1,1,5,3,1,1,5,1,1,4,1,4,2,5,5
49746,5,5,2,1,4,2,2,5,4,2,1,5,5,1,4,2,1,4,4,2
23616,5,5,2,2,3,1,1,3,3,1,2,5,4,3,2,3,4,5,4,2
2903,4,5,5,2,5,5,4,4,4,3,1,4,4,1,4,2,1,4,5,5
46799,5,4,3,1,4,1,3,1,3,3,1,5,3,2,5,3,1,3,5,3
17312,1,4,1,2,2,4,1,1,5,4,1,1,1,3,5,5,3,5,5,3
37575,5,1,4,2,2,2,1,1,5,4,3,2,2,2,3,4,2,1,4,2
38662,3,4,2,4,5,4,4,4,5,5,4,2,1,1,4,2,3,5,5,1
5034,5,4,2,1,5,1,1,3,4,1,1,5,2,1,4,1,3,4,4,1
2320,5,4,3,2,5,2,1,5,2,1,2,5,4,3,4,3,2,3,5,3
6985,4,4,4,1,4,5,5,2,2,5,1,5,4,2,4,1,1,5,5,3
22871,3,4,2,2,4,1,1,4,3,3,1,4,1,2,5,1,1,3,5,2
61503,4,4,1,3,5,1,1,5,1,1,1,5,5,1,5,1,2,5,5,1
43259,2,2,2,3,2,1,1,2,5,5,1,4,1,2,5,3,2,4,5,2
13905,5,5,1,4,5,5,5,5,1,5,1,4,5,1,1,5,1,1,5,5
55166,2,5,2,1,5,2,1,5,3,5,1,4,5,1,4,1,1,5,5,4
15998,5,5,1,1,5,1,1,5,1,1,1,5,4,1,5,1,1,3,5,3
19383,2,2,5,5,1,5,2,1,5,5,1,2,1,1,4,5,1,1,5,1
42917,4,2,3,4,4,4,2,4,4,3,2,2,2,1,4,1,1,2,5,4
58981,4,4,4,2,4,2,2,2,4,2,2,4,2,1,4,4,2,4,4,2
64222,5,5,1,1,5,1,1,5,1,1,1,5,5,1,1,5,1,5,5,4
32857,5,4,5,4,2,2,2,3,3,2,3,3,3,4,4,3,3,5,5,2
14518,1,3,4,5,4,1,1,4,5,4,2,1,2,4,4,3,2,5,4,1
40349,3,3,1,4,5,4,2,2,5,4,1,3,4,3,4,2,3,4,4,1
69233,1,1,5,4,2,5,2,1,5,5,1,1,1,2,1,2,5,1,5,4
23789,4,2,2,1,4,1,2,2,2,2,1,5,5,1,2,1,2,4,4,2
33201,2,1,2,3,3,1,1,1,5,4,1,1,2,1,4,1,1,4,5,2
57547,1,2,1,1,3,1,1,2,1,1,1,5,5,1,3,1,1,5,5,1
53268,1,1,4,5,2,4,4,1,5,5,3,1,1,5,4,4,3,2,5,1
59289,3,3,1,1,5,4,2,4,4,5,1,5,5,1,4,1,1,4,5,2
68251,4,4,1,1,5,1,1,2,1,1,1,5,5,1,5,1,1,5,5,5
23205,5,5,2,1,2,2,1,4,2,1,2,5,4,2,5,2,4,5,5,3
14314,2,5,1,3,2,1,1,4,5,2,1,4,1,2,4,5,2,4,5,1
19315,5,4,4,4,5,5,3,4,3,2,2,5,4,4,2,3,2,4,5,4
63700,5,1,1,4,1,2,1,5,5,5,1,5,4,1,4,2,1,5,5,5
4079,4,5,3,4,3,3,5,5,5,4,2,4,1,5,3,5,3,3,3,3
14511,4,1,4,4,1,1,1,4,5,5,1,1,1,5,1,1,2,2,5,1
49248,5,5,4,1,4,2,2,1,3,1,1,5,1,5,5,2,1,5,5,5
69717,4,4,2,5,2,1,2,3,5,4,1,5,1,2,5,5,1,4,1,2
37523,5,5,1,1,2,2,1,5,2,1,1,5,4,1,5,1,1,5,5,1
27404,4,3,2,4,3,1,1,1,3,3,3,4,1,3,4,2,3,4,5,1
45432,5,5,2,2,5,3,2,1,4,5,2,4,4,1,5,3,5,1,5,1
45151,5,5,1,1,4,1,1,5,1,1,1,5,5,1,4,4,1,5,5,5
55380,5,5,1,4,5,4,1,5,2,2,2,5,5,2,5,2,1,5,5,5
23588,2,1,2,2,1,2,1,2,5,4,1,1,4,1,5,3,1,5,5,3
22124,1,1,1,4,2,2,2,2,5,3,2,1,4,4,3,4,3,3,5,1
274,5,1,5,5,4,5,4,2,5,5,5,4,1,4,1,4,4,3,1,1
65813,1,2,5,4,1,5,5,1,4,5,3,1,1,3,1,5,5,2,5,3
15320,4,4,3,3,4,1,1,3,2,1,1,5,4,3,4,2,2,4,5,4
52763,4,2,1,2,4,2,2,1,3,4,1,4,1,1,4,1,3,4,4,1
42439,3,2,2,1,3,4,1,5,1,2,2,5,5,1,1,2,2,2,2,1
18400,5,5,1,1,5,1,1,5,3,1,1,5,5,1,5,5,1,5,5,5
21895,3,4,3,2,1,1,1,4,3,2,2,5,2,1,5,1,2,4,5,1
627,5,5,2,2,5,2,1,4,3,1,1,3,2,2,5,2,1,5,5,4
45708,1,4,5,4,3,5,4,5,5,5,1,5,1,3,4,2,1,4,4,1
27588,3,3,1,1,3,1,5,5,5,2,1,5,2,1,5,5,1,5,5,1
72443,5,1,2,4,4,2,2,2,5,2,1,2,2,1,4,1,4,4,5,2
66664,1,1,2,4,2,4,1,4,5,5,1,1,1,2,4,1,2,5,5,1
67632,4,5,3,1,4,3,2,4,4,2,2,5,2,1,4,1,2,4,5,2
1603,5,5,1,1,5,1,1,4,1,1,1,5,5,1,4,1,1,5,5,5
29665,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
73476,1,1,4,1,1,5,5,3,5,5,2,4,1,2,4,5,2,1,4,1
43263,2,2,4,4,3,4,4,1,5,4,3,2,2,3,3,5,4,4,5,1
37373,2,4,3,3,4,3,4,3,5,4,2,1,1,3,3,4,2,2,4,2
5326,5,5,4,1,4,2,1,4,3,1,1,5,5,1,5,2,1,5,2,2
17832,2,1,3,4,1,1,1,1,3,2,2,4,2,2,5,1,3,3,5,1
21109,2,5,1,4,2,2,1,2,3,1,2,4,4,1,5,1,3,2,5,2
15680,4,3,3,5,5,2,3,3,5,3,1,5,3,1,1,1,1,4,5,1
22142,5,4,2,1,5,1,4,4,3,4,1,5,5,3,3,1,1,5,5,3
64593,5,4,3,1,4,1,1,4,3,1,1,2,2,1,4,2,1,4,5,2
48766,5,5,3,1,5,1,1,4,1,1,1,1,5,1,4,1,1,4,5,1
36278,5,4,1,1,3,1,1,5,5,3,2,5,5,1,5,1,1,4,5,1
42937,4,4,2,2,3,2,2,4,4,1,1,4,5,3,5,2,3,5,4,4
57687,2,3,2,1,4,5,3,5,4,3,5,3,3,5,3,2,2,4,4,3
36467,3,4,4,2,4,4,1,4,3,2,1,5,4,1,4,1,3,4,5,4
50590,4,4,2,1,4,4,1,5,5,2,1,2,2,1,4,2,1,2,4,1
38217,2,4,4,3,4,5,4,2,5,1,3,3,2,4,3,4,2,4,3,1
59801,5,5,1,2,5,1,1,4,5,1,1,3,3,1,3,3,1,4,5,5
10032,5,5,1,1,5,1,1,4,5,1,1,5,5,1,4,5,1,4,5,1
6451,5,2,4,1,5,2,4,5,1,5,1,5,5,1,5,1,5,5,5,1
19421,5,5,1,1,5,1,1,5,1,1,1,5,1,5,1,1,1,5,5,5
57411,5,4,1,1,3,3,1,5,2,1,3,5,1,1,3,1,1,5,5,5
9232,5,5,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
26868,2,5,2,4,1,2,2,2,5,4,4,2,2,4,4,5,1,2,3,1
71848,1,2,1,1,1,4,1,4,5,5,1,1,1,1,2,2,3,4,5,1
8558,5,5,1,2,3,1,2,5,2,1,3,5,2,1,5,4,1,5,5,1
21779,3,1,5,5,1,4,3,1,5,5,3,1,1,3,1,5,5,4,5,1
33791,2,2,2,1,3,2,1,1,4,2,1,4,3,1,3,3,4,2,5,1
6936,5,5,2,5,5,1,1,2,3,5,1,5,2,1,5,1,1,5,5,5
32317,4,5,5,2,4,5,3,4,5,5,1,5,4,2,4,4,2,4,5,3
72264,2,3,2,2,4,3,3,4,5,4,1,2,2,2,3,4,2,2,4,3
69063,1,4,1,4,5,1,1,5,2,1,1,2,4,1,5,1,1,5,5,1
2592,3,3,2,3,4,2,2,2,4,2,1,3,2,1,5,2,1,5,5,1
29583,2,4,3,4,4,4,5,4,5,4,2,5,2,4,3,3,2,4,4,2
43327,5,4,2,1,4,1,1,4,4,2,1,5,4,1,4,1,5,4,5,1
50144,5,2,5,2,4,2,3,2,4,2,3,5,1,1,1,4,2,5,5,2
14752,3,4,1,4,3,2,2,1,5,5,4,1,1,3,3,2,2,2,5,1
49937,3,3,2,3,4,2,2,4,3,2,1,4,1,4,4,2,1,4,5,3
10221,1,4,5,4,2,4,2,1,5,5,1,1,1,4,1,2,4,3,5,1
23303,5,4,5,3,5,5,5,4,5,5,3,5,3,5,5,5,1,5,5,4
39365,5,4,5,4,4,2,2,1,4,2,1,5,1,3,2,4,5,4,5,1
66979,3,3,5,3,4,4,4,4,4,4,2,4,4,3,1,5,5,2,5,4
5706,1,3,4,5,2,2,2,2,5,5,3,4,3,3,1,2,4,3,5,1
62187,2,2,3,2,1,4,2,1,4,1,1,1,2,1,2,5,1,5,2,2
41709,5,5,1,1,5,1,1,4,4,2,3,4,4,2,4,1,2,5,5,4
21633,3,2,3,4,3,3,2,2,4,3,2,4,2,2,4,3,3,4,3,2
44427,4,3,2,2,3,2,1,4,4,2,2,3,3,2,3,1,3,4,5,5
44360,4,5,4,5,2,1,1,1,4,5,1,1,1,1,4,1,2,5,5,3
56075,1,2,5,4,2,4,5,1,5,2,4,1,1,4,2,4,2,1,5,1
4129,2,2,3,5,1,3,1,1,4,4,1,1,1,4,4,4,4,3,5,1
18002,4,4,3,3,5,2,2,3,5,4,1,4,4,1,2,1,5,4,5,1
65915,4,4,3,3,4,2,1,5,4,2,1,4,4,1,5,1,1,5,3,2
24008,5,1,2,5,4,1,2,2,4,3,4,4,4,5,5,5,5,2,2,5
12950,5,4,1,1,5,1,1,4,1,2,1,5,1,1,5,1,2,5,5,5
16885,3,2,4,1,4,2,2,4,5,4,2,4,3,2,4,2,2,4,5,1
33792,1,1,3,5,1,4,2,2,4,5,1,4,1,3,3,2,4,2,5,2
40056,5,2,5,5,5,5,2,1,4,3,2,1,1,2,4,5,1,4,1,1
9293,4,4,4,3,3,1,1,2,2,2,1,5,1,2,3,2,2,4,1,1
20363,1,1,4,3,1,5,5,1,5,5,1,2,1,4,1,5,4,1,3,1
64032,3,5,3,2,1,1,1,3,3,2,1,2,4,3,5,1,1,4,5,4
62776,4,2,2,4,2,1,2,1,2,2,1,4,4,2,4,1,2,5,4,4
10121,5,2,3,2,2,1,3,5,3,4,1,4,1,1,4,1,4,4,3,1
68360,4,4,5,4,5,5,2,5,5,1,4,2,5,3,5,3,5,4,5,5
42251,1,1,3,4,4,2,2,1,5,5,2,5,1,2,4,2,4,2,5,1
41073,2,2,5,5,4,1,1,1,5,5,2,3,1,3,1,2,4,4,4,1
28406,2,3,3,5,5,2,3,5,5,3,1,3,4,3,4,4,2,5,2,1
55081,3,5,4,4,3,1,2,2,3,2,1,3,3,1,3,1,2,3,4,2
70117,1,1,1,1,3,5,5,1,5,5,3,1,5,3,5,4,5,5,5,1
20993,5,5,5,2,5,5,3,5,5,3,1,5,5,3,3,3,4,5,2,5
962,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
18010,4,2,4,5,4,4,4,5,5,4,2,5,1,2,3,4,1,2,5,1
61459,1,1,5,3,1,3,5,1,5,5,1,5,1,3,1,3,1,3,3,1
32077,4,4,5,5,3,5,4,3,5,4,4,2,2,4,3,5,4,3,3,3
2350,5,5,1,3,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,3
44569,5,4,2,5,5,1,3,5,1,1,1,5,3,1,5,1,2,5,1,5
28495,5,4,5,3,4,1,3,2,2,2,5,5,5,2,4,4,2,5,5,3
63742,4,4,2,4,4,2,2,1,4,2,1,5,1,4,4,1,2,4,4,1
57466,5,5,2,4,4,3,2,2,4,2,2,5,1,1,4,4,4,2,5,4
22255,3,4,3,2,4,3,1,4,3,2,5,3,2,1,4,5,1,5,1,3
34669,5,4,2,1,4,2,2,4,3,1,3,5,4,2,4,3,4,4,5,2
30770,2,4,4,4,5,2,4,4,5,4,5,5,2,4,4,4,1,2,3,1
17786,1,1,3,5,3,5,5,3,5,5,1,5,1,3,1,5,1,1,5,2
9030,1,4,4,5,2,5,4,2,5,5,5,1,1,5,4,5,5,1,4,1
35859,4,5,3,1,4,1,1,4,2,4,1,5,5,1,5,4,1,5,5,2
65603,2,2,1,4,4,1,1,5,3,4,1,5,5,2,5,1,4,5,5,1
37203,5,5,1,1,5,1,1,2,1,1,1,5,4,2,5,1,4,4,3,4
39906,5,4,1,2,4,1,2,4,1,3,3,5,5,1,5,1,2,5,5,4
56353,4,5,3,2,5,2,2,3,3,3,1,5,5,1,4,4,2,5,3,3
3725,3,4,2,2,4,3,2,4,3,3,1,5,2,2,4,1,1,5,5,1
2691,5,5,3,2,5,3,2,5,3,2,2,4,2,1,5,1,4,2,5,1
26558,4,4,2,4,4,2,2,2,4,1,3,4,2,2,4,2,1,1,4,1
5907,3,2,3,5,1,5,3,3,5,5,2,2,2,3,5,1,4,5,5,1
14957,5,5,1,3,3,1,1,4,2,2,1,4,4,2,5,2,2,5,5,4
2686,3,2,3,4,1,4,3,3,5,3,2,3,1,2,1,4,3,3,1,1
16607,4,3,2,1,4,2,2,4,2,4,1,5,4,2,3,1,1,4,1,5
17315,4,1,1,1,1,3,3,3,4,5,4,4,5,1,4,2,4,3,5,1
24418,2,5,1,1,5,1,1,4,2,1,1,2,4,1,5,5,1,5,5,4
50286,5,2,5,4,5,4,5,5,4,5,2,4,4,1,3,2,2,1,5,1
26378,1,1,5,4,2,5,5,2,5,5,4,2,2,4,1,5,1,2,1,1
65541,2,2,4,4,4,2,5,4,5,4,4,2,4,4,3,4,2,4,4,2
33060,3,2,4,3,3,3,2,2,4,5,1,3,2,2,2,4,3,5,5,1
9424,2,4,1,2,3,2,2,2,3,1,1,1,3,1,2,1,1,3,1,1
5924,5,5,1,1,5,1,1,5,1,1,1,5,4,1,5,1,5,2,2,5
53190,4,4,2,4,4,2,1,2,3,3,1,5,2,1,4,2,2,4,5,2
10182,1,4,4,5,1,4,3,1,5,5,5,1,2,4,2,5,4,1,5,1
11617,3,4,2,4,2,2,1,2,4,2,2,5,4,2,4,5,2,3,5,4
45172,1,5,1,5,1,3,1,1,4,3,5,4,1,1,1,1,1,1,5,1
59195,3,2,4,5,4,1,1,4,5,2,2,2,2,3,4,1,2,4,4,1
2273,1,1,5,1,5,5,4,5,5,4,1,5,3,1,1,2,3,5,1,1
7969,1,5,2,5,2,3,1,1,5,4,1,5,1,2,2,1,1,1,5,5
62063,5,1,4,1,4,1,1,5,5,1,3,5,1,1,4,5,4,5,1,2
42213,3,2,2,2,5,3,2,5,5,5,1,4,3,2,4,1,5,4,5,3
25210,1,5,4,4,5,2,2,1,4,2,1,5,1,1,5,4,2,4,4,2
69433,5,1,1,3,1,5,5,5,5,5,1,5,1,4,1,5,3,3,5,1
36318,2,3,3,3,3,2,2,1,5,5,1,1,1,3,1,5,3,3,3,1
12257,2,2,2,5,5,4,4,3,4,3,1,5,4,4,2,4,4,4,4,4
32180,2,4,2,4,1,1,1,2,5,4,2,2,2,2,2,1,4,4,5,2
564,1,1,2,5,2,4,2,1,5,5,2,2,1,3,4,5,4,2,5,1
17277,5,3,3,2,4,2,3,4,4,2,2,5,4,2,3,3,4,4,2,1
12139,2,4,3,5,4,1,2,1,5,5,4,1,1,5,2,2,2,2,1,1
5879,2,4,2,4,2,2,2,1,4,4,2,4,4,2,5,1,4,4,5,2
33470,2,1,4,3,2,4,5,1,5,3,5,2,2,5,4,5,3,4,1,3
6692,5,5,1,2,5,1,1,5,1,1,1,5,5,1,3,1,1,5,5,3
31612,5,1,1,1,5,1,1,1,1,1,1,5,5,1,5,5,1,5,1,5
56471,5,5,3,1,4,4,2,5,3,5,1,4,3,1,4,1,3,5,5,5
17345,3,3,1,2,5,2,1,2,4,4,1,5,4,2,1,5,5,4,5,1
55259,1,1,1,2,2,2,1,3,5,3,1,1,1,2,1,4,2,5,1,1
25571,2,2,5,4,4,2,1,1,4,2,2,5,2,2,4,1,2,5,5,2
14452,1,1,4,3,2,2,2,2,5,4,2,4,2,2,4,2,2,3,5,3
46190,5,4,1,3,4,4,1,4,4,2,2,5,3,1,1,1,5,5,5,4
34405,5,4,2,1,4,1,1,5,3,2,1,5,5,1,5,2,1,5,5,4
13797,2,2,2,2,4,4,4,4,5,3,2,2,3,3,4,4,2,3,5,1
18387,2,2,5,1,4,5,2,5,5,5,1,2,1,1,3,1,4,3,5,1
1165,2,2,5,1,4,4,2,2,4,3,1,5,2,1,4,3,1,5,4,1
67479,5,5,1,2,3,2,1,1,2,2,1,3,5,2,5,1,1,4,5,3
34637,5,1,5,4,2,1,1,2,5,4,1,2,4,2,2,1,4,2,5,2
38901,5,5,2,2,1,3,1,5,2,5,3,5,4,2,5,4,4,4,5,5
61518,5,5,2,2,5,1,1,2,1,2,1,5,1,1,5,1,1,4,5,4
2449,3,5,1,3,5,2,2,5,3,2,2,5,4,1,4,2,1,5,5,4
9573,5,4,1,2,4,1,1,4,2,1,3,3,5,2,5,1,1,5,5,2
38833,5,5,1,1,5,1,1,5,5,1,1,4,5,1,5,1,1,5,5,5
32044,5,2,4,2,5,1,2,4,2,2,2,5,5,1,5,2,3,5,5,3
38269,2,3,1,4,2,3,3,4,4,4,1,2,1,2,3,2,2,2,4,1
25889,5,1,4,4,5,4,2,2,5,2,1,3,2,4,3,2,2,2,5,2
35257,4,3,4,1,5,2,5,5,4,5,2,5,5,1,3,1,1,4,5,5
29178,2,2,4,4,1,4,4,1,5,5,2,1,1,3,4,2,5,2,5,1
60043,3,3,3,4,2,4,3,2,5,4,4,4,3,2,4,4,4,3,5,1
1285,1,2,5,4,1,5,5,1,5,5,1,2,1,2,1,5,1,1,5,1
30041,2,1,2,2,1,4,2,1,5,5,1,1,1,4,3,2,5,5,5,1
31340,1,1,2,3,4,2,2,2,4,5,1,4,1,1,3,1,2,4,5,1
53464,1,4,4,4,4,2,4,2,4,4,3,4,1,3,2,4,2,3,4,1
52705,5,5,5,1,5,3,1,5,4,2,1,5,5,1,2,2,1,5,4,1
31334,2,1,4,5,2,1,1,1,5,4,1,4,1,4,1,2,4,1,5,1
23796,5,1,5,3,3,1,3,1,5,5,4,4,4,1,2,1,5,4,5,1
21594,5,4,2,1,2,1,2,2,1,2,2,5,3,1,1,1,5,2,5,2
41392,4,5,2,5,3,2,2,5,3,1,1,1,5,1,5,5,3,5,5,5
14664,2,1,1,1,1,1,1,1,5,3,1,5,1,1,1,4,4,4,1,1
50408,5,3,2,4,3,2,3,4,2,3,3,3,4,4,5,4,2,1,1,3
237,2,1,1,1,5,1,4,1,3,4,1,5,5,1,5,1,1,5,5,5
4157,1,2,4,3,2,5,5,1,5,4,3,2,1,3,3,5,3,2,3,2
50395,5,5,1,2,1,1,1,1,5,5,1,4,5,1,5,1,1,5,5,5
7499,1,5,2,4,4,4,2,2,3,4,2,3,3,4,5,4,3,4,5,1
13466,1,2,1,5,4,4,4,1,5,4,1,2,1,5,1,4,5,2,4,1
9126,4,4,3,3,4,1,1,3,3,1,1,5,4,2,4,3,1,5,5,5
1219,2,3,4,3,2,5,4,5,4,5,5,4,2,2,3,2,3,3,4,1
22344,1,1,4,5,1,4,2,1,5,5,1,1,1,3,2,2,2,4,5,1
13400,4,1,5,5,1,5,3,1,5,5,4,2,1,4,2,5,4,2,5,3
21189,5,2,1,4,4,1,1,1,4,2,1,1,4,4,1,1,2,4,5,3
70152,5,5,2,1,5,2,1,5,3,1,1,5,1,1,3,1,1,5,3,1
52858,1,4,5,4,3,5,4,4,5,5,3,3,4,4,5,5,3,4,5,1
40383,5,5,4,3,4,1,1,5,2,1,1,5,5,1,5,3,1,5,5,4
50387,1,1,5,3,3,5,5,1,5,5,2,5,1,5,1,5,3,4,5,1
67209,2,5,2,4,4,4,1,5,5,4,1,4,4,1,5,1,1,5,5,3
26233,3,1,5,5,1,5,3,4,5,5,1,1,1,3,2,5,4,3,5,1
51945,1,1,5,4,4,5,4,1,5,5,1,4,1,5,2,5,1,1,1,1
63124,1,2,3,2,4,4,4,2,5,5,1,3,2,3,1,2,5,2,3,1
60778,4,4,2,3,3,2,2,3,4,3,2,4,4,2,4,2,2,4,4,2
21744,1,2,2,5,2,1,1,2,5,4,2,5,1,4,1,2,4,4,5,1
444,4,2,1,1,5,1,1,2,5,1,1,2,1,1,4,4,1,1,5,1
17485,2,4,4,3,4,4,4,3,5,4,2,4,1,1,1,4,5,1,4,2
40129,5,5,2,4,5,1,1,4,2,1,1,5,5,1,5,1,1,5,5,4
38553,4,5,2,3,4,2,1,5,2,2,1,5,4,1,4,1,2,5,5,4
72713,5,5,1,2,5,2,4,4,3,3,3,5,4,3,4,5,4,5,3,4
906,5,5,1,4,5,5,2,5,5,1,1,4,5,1,3,1,1,4,2,5
64937,4,4,3,4,5,2,2,5,4,1,1,5,3,1,4,1,3,5,5,4
42103,5,5,1,5,5,1,1,5,3,5,4,5,5,5,5,1,1,5,5,1
53733,2,4,3,3,2,3,3,4,5,4,3,4,2,3,4,3,2,4,5,2
24178,2,2,5,1,1,4,4,5,5,5,1,5,1,1,4,4,2,3,5,1
46922,5,5,1,1,4,1,2,4,1,1,2,5,3,2,5,5,2,5,3,4
26061,1,2,2,5,2,3,2,4,5,4,4,2,1,4,3,4,2,1,4,1
14208,3,2,4,3,4,1,1,3,4,4,4,4,5,5,3,4,2,4,5,2
48403,1,1,3,4,4,5,5,2,5,5,1,4,4,1,4,2,4,4,1,1
50085,1,1,4,5,1,4,4,1,5,5,1,1,1,5,1,4,2,1,5,1
34916,4,5,2,4,5,1,1,1,2,2,1,5,5,1,4,5,1,5,5,4
3799,5,4,4,2,5,1,1,5,2,2,1,5,4,1,4,1,1,5,5,1
1326,4,1,1,4,4,1,1,2,5,2,1,5,1,1,1,2,1,2,5,1
47037,1,1,4,5,4,2,2,1,5,5,2,1,1,1,4,2,2,3,5,1
6804,3,1,1,1,1,1,1,1,3,1,1,1,4,2,4,1,1,4,5,1
19349,5,5,4,1,5,1,2,5,1,1,1,5,5,1,5,1,1,5,4,3
56209,2,2,1,5,1,5,5,2,5,1,4,2,1,2,4,5,2,2,3,1
73059,5,4,1,1,5,1,1,4,1,5,1,4,4,2,4,1,2,4,5,4
47588,2,1,5,4,4,4,4,2,5,5,2,4,4,4,1,5,2,4,1,1
13033,5,2,2,5,5,1,1,4,5,4,2,5,2,2,4,4,1,4,5,1
25214,1,2,3,5,2,5,2,3,5,3,1,1,2,3,4,5,2,3,4,1
69290,4,3,4,3,2,3,2,4,4,3,1,3,3,2,2,3,3,4,5,2
30715,1,4,3,2,3,4,2,2,4,2,1,2,2,3,3,2,1,4,5,1
31225,1,1,3,2,2,5,5,4,5,5,1,2,1,1,3,5,4,2,4,2
68482,1,1,4,5,4,4,1,1,4,5,2,4,2,2,1,1,4,2,1,2
40664,3,3,2,4,4,3,4,4,4,3,2,4,2,1,4,2,4,4,2,2
36079,5,5,3,2,4,4,4,1,5,4,1,2,1,1,5,5,1,2,5,1
67764,4,2,2,1,4,2,1,1,4,5,1,4,2,2,4,3,2,3,4,1
24294,4,5,3,1,4,1,1,2,3,4,2,5,2,1,2,1,1,4,4,1
35659,3,5,3,1,5,1,1,1,5,4,1,5,5,1,4,1,1,2,5,5
32945,3,5,2,2,4,2,1,3,3,2,1,5,4,1,5,5,2,5,5,1
44881,5,4,4,5,4,3,1,1,4,2,1,5,3,3,4,2,1,5,5,3
72750,3,3,5,4,4,5,5,3,5,5,3,1,3,4,1,4,3,2,1,1
18416,5,5,1,4,4,2,3,5,5,5,1,5,2,1,1,4,1,1,4,3
